[2026-03-03 21:57:36] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:57:10] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:10] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:12] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:13] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:57:13] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:57:19] KeyCaptured: 27 ('?') | Source: keyboard_input
[2026-03-05 21:57:23] KeyCaptured: 55 ('7') | Source: keyboard_input
[2026-03-05 21:57:25] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 21:57:28] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:28] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:28] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:30] KeyCaptured: 27 ('?') | Source: keyboard_input
[2026-03-05 21:57:30] KeyCaptured: 49 ('1') | Source: keyboard_input
[2026-03-05 21:57:31] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 21:57:31] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:32] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:32] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:33] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 21:57:33] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 21:57:33] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 21:57:34] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:34] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:35] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 21:57:35] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 21:57:35] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:36] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:37] KeyCaptured: 27 ('?') | Source: keyboard_input
[2026-03-05 21:57:38] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 21:57:38] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 21:57:39] KeyCaptured: 57 ('9') | Source: keyboard_input
[2026-03-05 21:57:39] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 21:57:40] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 21:57:40] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 21:57:40] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 21:57:41] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 21:57:41] KeyCaptured: 57 ('9') | Source: keyboard_input
[2026-03-05 21:57:42] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 21:57:42] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 21:57:45] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 21:57:45] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 21:57:46] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:46] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 21:57:47] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 21:57:47] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-05 21:57:48] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-05 22:21:17] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 22:21:18] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 22:21:19] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 22:21:24] KeyCaptured: 55 ('7') | Source: keyboard_input
[2026-03-05 22:21:24] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 22:21:25] KeyCaptured: 54 ('6') | Source: keyboard_input
[2026-03-05 22:21:25] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 22:21:27] KeyCaptured: 49 ('1') | Source: keyboard_input
[2026-03-05 22:21:27] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 22:21:28] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 22:21:28] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 22:21:29] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 22:21:29] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 22:21:29] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 22:21:30] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 22:21:30] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 22:21:30] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 22:21:31] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 22:34:47] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 22:34:47] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 22:34:48] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 22:34:51] KeyCaptured: 55 ('7') | Source: keyboard_input
[2026-03-05 22:34:51] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 22:34:53] KeyCaptured: 54 ('6') | Source: keyboard_input
[2026-03-05 22:34:53] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 22:34:56] KeyCaptured: 49 ('1') | Source: keyboard_input
[2026-03-05 22:34:56] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 22:34:56] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 22:34:57] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 22:34:58] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 22:34:58] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 22:34:58] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 22:34:59] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 22:34:59] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 22:34:59] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 22:35:00] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 22:35:01] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 22:35:01] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 22:35:02] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 22:35:02] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 23:22:39] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 23:22:40] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 23:22:41] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 23:22:44] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 23:22:44] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 23:22:45] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 23:22:45] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 23:22:45] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 23:22:46] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 23:22:46] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 23:22:46] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 23:34:59] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 23:35:00] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 23:35:01] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 23:35:04] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 23:35:05] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 23:35:05] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 23:35:05] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 23:35:05] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-05 23:35:06] KeyCaptured: 1000 ('?') | Source: keyboard_input
[2026-03-05 23:35:06] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-05 23:35:06] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 23:35:06] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 23:35:07] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 23:35:07] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 23:35:07] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 23:35:17] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 23:35:17] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 23:35:17] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-05 23:35:17] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-05 23:35:17] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-06 00:50:05] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-06 00:50:05] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-06 00:50:13] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-06 00:50:14] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-06 00:50:15] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-06 00:50:15] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-06 00:50:15] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-06 00:50:16] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-06 00:50:16] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-06 00:50:16] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-06 00:50:16] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-06 00:50:17] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-06 00:50:17] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-06 00:50:17] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-06 00:50:17] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-06 00:50:18] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-06 00:50:18] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-06 00:50:19] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-06 00:50:19] KeyCaptured: 51 ('3') | Source: keyboard_input
[2026-03-06 00:57:29] KeyCaptured: 50 ('2') | Source: keyboard_input
[2026-03-06 00:57:29] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-06 00:57:30] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-06 00:57:31] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-06 00:57:32] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-06 00:57:32] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-06 00:57:32] KeyCaptured: 1002 ('?') | Source: keyboard_input
[2026-03-06 00:57:32] KeyCaptured: 13 ('?') | Source: keyboard_input
[2026-03-06 00:57:33] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-06 00:57:33] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-06 00:57:33] KeyCaptured: 1001 ('?') | Source: keyboard_input
[2026-03-06 00:57:33] KeyCaptured: 1003 ('?') | Source: keyboard_input
[2026-03-06 00:57:33] KeyCaptured: 1003 ('?') | Source: keyboard_input
